,Tweets,Polarity,Analysis,Companies Name,Date,Open ,Close,Name,Price
,chandubhaisinha lets see can hardikpandya play captains knock ishan kishan amp rishabhpant are not fit for t20s team india may,-0.2,Negative,,,,,,
,lets see can hardikpandya play captains knock ishan kishan amp rishabhpant are not fit for t20s team india may,-0.2,Negative,,,,,,
,cricketpage3 who better retweet sanju samson like ishan kishan indvsnz nzvsind nzvindonprime ausvseng sanjusamson,0.5,Positive,,,,,,
,criccrazyjohns sanju samson better player than shreyas iyer and ishan kishan what was the strategy,0.78125,Positive,,,,,,
,ishan kishan summary little evolution inspite opportunities his rivalsex samson have grown while,-0.1875,Negative,,,,,,
,who best t20 batter sunju samson rishabh pant ishan kishan shreyas iyer india cricket sanjusamson,1,Positive,,,,,,
,blairwaldorf45 rishabh pant debue matches ishan kishan debue matches deepak hooda debue matches arsh,0,Neutral,,,,,,
,bcci why not sanju the team preferring ishan kishan over sanju mindless job lefty the reason remem,-0.2,Negative,,,,,,
,bcci why rahul ishan kishan wsundar deepak why chance for sanju ghil bcci will not change,0,Neutral,,,,,,
,bcci shikhar dhawan rajat patidar rahul tripathi axar patel ishan kishan kuldeep sen will not get any single game,-0.235714286,Negative,,,,,,
,shubhankrmishra bcci shubhankrmishra think ishan kishan wasnt needed this squad samson could have been,0,Neutral,,,,,,
,shivamgrg rishabh pant and rahul consistently flop for long time you also tried ishan kishan between and that too was not succe,0.1,Positive,,,,,,
,rishabh pant and rahul consistently flop for long time you also tried ishan kishan between and that too was,0.1,Positive,,,,,,
,cricviewmedia bcci but why samson malik are dropped from bangladesh odi after getting picked odis and ishan kishan comes,0,Neutral,,,,,,
,bcci but why samson malik are dropped from bangladesh odi after getting picked odis and ishan kishan com,0,Neutral,,,,,,
,why samson dropped from bangladesh odi after getting picked odi and ishan kishan comes bangladesh odi,0,Neutral,,,,,,
,vaibhu051 who best t20 batter sunju samson rishabh pant ishan kishan shreyas lyer india cricket sanjusamson ishankishan rish,1,Positive,,,,,,
,lavdeep19860429 this the fear dhoni here what ishan kishan told about dhoni msdhoni ipl2023 ishankishan ipl2,0,Neutral,,,,,,
,who best t20 batter sunju samson rishabh pant ishan kishan shreyas lyer india cricket sanjusamson,1,Positive,,,,,,
,cricinformer ishan kishan has his say surya14kumar suryakumaryadav suryakumar ishankishan teamindia cricket crickettwitt,0,Neutral,,,,,,
,cricfit all want bat like suryakumar yadav ishan kishan ishankishan suryakumaryadav,0,Neutral,,,,,,
,ishan kishan has his say surya14kumar suryakumaryadav suryakumar ishankishan teamindia cricket,0,Neutral,,,,,,
,rightgaps9 did you know ishan kishan has the highest dot ball among current ict batters t20i cricket playing him,0,Neutral,,,,,,
,ishan kishan said suryakumar yadav makes batting look easy all the indian team want bat like him,0.433333333,Positive,,,,,,
,rovk53 sanju samson rishabh pant ishan kishan 3252runs odi amp t20i combined meanwhile total runs rohit sharma from sixes,0,Neutral,,,,,,
,sanju samson rishabh pant ishan kishan 3252runs odi amp t20i combined meanwhile total runs rohit sharma fro,0,Neutral,,,,,,
,cricketpage3 who better retweet sanju samson like ishan kishan indvsnz nzvsind nzvindonprime ausvseng sanjusamson,0.5,Positive,,,,,,
,sportskeeda tell hardikpandya what strategy are talking about you have ishan kishan lefty opener why,0,Neutral,,,,,,
,blairwaldorf45 rishabh pant debue matches ishan kishan debue matches deepak hooda debue matches arsh,0,Neutral,,,,,,
,tvganesh85 time retire ishan kishan pant and bhuvi from all t20 matches and give prithvi shaw sanju samson amp umran malik into,0,Neutral,,,,,,
,ishan kishan said every player the team want bat like surya kumar yadav suryakumaryadav ishankishan,0,Neutral,,,,,,
,sportsn53918194 who better like sanju samson retweet ishan kishan indvsnz nzvsind nzvindonprime ausvseng,0.5,Positive,,,,,,
,cricketpage3 who better retweet sanju samson like ishan kishan indvsnz nzvsind nzvindonprime ausvseng sanjusamson,0.5,Positive,,,,,,
,blairwaldorf45 rishabh pant debue matches ishan kishan debue matches deepak hooda debue matches arsh,0,Neutral,,,,,,
,start his career everyone compare him rahul and criticise him compare ishan kishan,0,Neutral,,,,,,
,cricketpage3 who better retweet sanju samson like ishan kishan indvsnz nzvsind nzvindonprime ausvseng sanjusamson,0.5,Positive,,,,,,
,anandpa27905839 sanju samson fans watching rishabh pant flat pitch bully shreyas iyer amp ishan kishan getting selected ahead him,-0.025,Negative,,,,,,
,bcci rahul rishab pant ishan kishan sanju samson dinesh karthik many wicketkeeper batsman for white ball,0.25,Positive,,,,,,
,india has great talent sanju samson ishan kishan rishab pant hard for them get one format each,0.254166667,Positive,,,,,,
,,,,,,,,,
martin guptill,thecricbaba players hit century t20i both while batting 1st amp 2nd chris gayle martin guptill evin lewis glenn maxwell rohit,0,Neutral,,,,,,
,kaustats players appear most tied t20is tim southee ross taylor martin guptill nzvind,0.5,Positive,,,,,,
,cricwick seasoned campaigner martin guptill has been left out the central contract new zealand cricket with this release,0.096590909,Positive,,,,,,
,cricketracker news alert after discussion with martin guptill new zealand cricket board accepted his request release him from,0.136363636,Positive,,,,,,
,duckincricket teamindia nzvsind bcci rishabhpant tom latham amp martin guptill said rishabh pant most likely score quickest,0.25,Positive,,,,,,
,sportskeeda martin guptill wanted pursue playing opportunities elsewhere crickettwitter newzealand,0,Neutral,,,,,,
,martin guptill have been released from the nzc contract third player newzealand,0,Neutral,,,,,,
,martin guptill released from central contract new zealand cricket hurry get bonus play online,0.068181818,Positive,,,,,,
,martin guptill opting out new zealand central contract becoming the third player after colin grandhomm,0.146590909,Positive,,,,,,
,martin guptill new zealands t20i top rungetter released from central contract with immediate effect for more,0.284090909,Positive,,,,,,
,martin guptill has been released from the central contract new zealand martinguptill newzealand cricket,0.068181818,Positive,,,,,,
,martin guptill became third experienced player released from his new zealand contract can explore oppor,0.312121212,Positive,,,,,,
,martin guptill wanted pursue playing opportunities elsewhere crickettwitter newzealand,0,Neutral,,,,,,
,veteran batsman martin guptill wednesday became the third experienced player released from his new zealand,0.234090909,Positive,,,,,,
,veteran newzealand batter martin guptill released from central contract read,0,Neutral,,,,,,
,martin guptill has been released from his central contract with new zealand after recently lost his place,0.045454545,Positive,,,,,,
,martin guptill released from new zealand central contract martinguptill newzealand crickettwitter,0.068181818,Positive,,,,,,
,new zealand batter martin guptill released from central contract allowing him pursue opportunities elsewhere,0.068181818,Positive,,,,,,
,breaking news martin guptill has been released from nzc central contract the third player after trent bou,0,Neutral,,,,,,
,onecricketapp new zealand cricket has released martin guptill from the central contracthowever the legendary opener will remain avai,0.378787879,Positive,,,,,,
,anidigital martin guptill released from central contract new zealand cricket read ani story martingup,0.068181818,Positive,,,,,,
,new zealand cricket has released martin guptill from the central contracthowever the legendary opener will remain,0.378787879,Positive,,,,,,
,breaking new zealand releases martin guptill from his central contract after recently lost his place both,0.045454545,Positive,,,,,,
,martin guptill released from central contract new zealand cricket read ani story,0.068181818,Positive,,,,,,
,martin guptill released from new zealand central contract martinguptill newzealand cricket,0.068181818,Positive,,,,,,
,martin guptill released from new zealand central contract newzealand cricket news martinguptill icc crickbee,0.068181818,Positive,,,,,,
,thecricbaba players hit century t20i both while batting 1st amp 2nd chris gayle martin guptill evin lewis glenn maxwell rohit,0,Neutral,,,,,,
,ignored the selectors upset martin guptill moves out newzealand central contracts play global t20 leagues,0,Neutral,,,,,,
,cricketracker new zealand skipper kane williamson speaks martin guptill being released from central contract crictracker nzvind,0.068181818,Positive,,,,,,
,new zealands skipper kane williamson said martin guptill will missed out but not retired,0.136363636,Positive,,,,,,
,anidigital martin guptill joins melbourne renegades bbl after release from contract read ani story,0,Neutral,,,,,,
,martin guptill martinguptill newzealand fantasycounsel cricketnews fantasycricket dream11expert,0,Neutral,,,,,,
,martin guptill joins melbourne renegades bbl after release from contract martinguptill melbournerenegades,0,Neutral,,,,,,
,,,,,,,,,
ravindra jadeja,ravindra jadeja set miss bangladesh tour hasnt recovered from the injury suffered during the asia cup,0,Neutral,Incredible India,18-11-2022,23.95000076,23.20000076,INCREDIBLE.NS,-0.75
,cricketnmore ravindra jadeja miss another tour crickettwitter banvind ravindrajadeja csk teamindia,0,Neutral,,21-11-2022,22.64999962,23.39999962,INCREDIBLE.NS,0.75
,ravindra jadeja miss another tour crickettwitter banvind ravindrajadeja csk teamindia,0,Neutral,,22-11-2022,23.79999924,23,INCREDIBLE.NS,-0.79999924
,according reports ravindra jadeja will miss bangladesh tour because hasnt recovered from the injury,0,Neutral,,23-11-2022,22.79999924,23.14999962,INCREDIBLE.NS,0.35000038
,suryakumar yadav could get place the test series against bangladesh replacing ravindra jadeja reported,0,Neutral,,,,,,
,ind ban ravindra jadeja not available for bangladesh series shahbaz ahmed top contention indvsban,0.15,Positive,,,,,,
,thesportsbash reports ravindra jadeja has been ruled out the odi and test series against bangladesh suryakumar yadav,0,Neutral,,,,,,
,yaarisports injury update allrounder ravindra jadeja set miss the upcoming odi series against bangladesh jadeja hasn,0,Neutral,,,,,,
,shahbaz ahmed amp kuldeep sen replaces ravindra jadeja knee injury amp yash dayal back issues respectively ind,0,Neutral,,,,,,
,ravindra jadeja will not part bangladesh series due injury reports say that has been diagnosed with,-0.125,Negative,,,,,,
,injury update allrounder ravindra jadeja set miss the upcoming odi series against bangladesh jadej,0,Neutral,,,,,,
,ravindra jadeja will not available for the upcoming threematch odi series bangladesh teamindia,0.4,Positive,,,,,,
,imashutosh08 t20 world cup without jasprit bumrah and ravindra jadeja meanwhile reaction bumrah jadeja t20wc jaspritbum,0,Neutral,,,,,,
,cricketnmore ravindra jadeja and yash dayal are ruled out the bangladesh odi series kuldeep sen and shahbaz ahmed named replacemen,0,Neutral,,,,,,
,thebharatarmy kuldeep sen amp shahbaz ahmed have been named replacements for yash dayal amp ravindra jadeja for the upcoming 3match,0,Neutral,,,,,,
,ravindra jadeja and yash dayal are ruled out the bangladesh odi series kuldeep sen and shahbaz ahmed named repl,0,Neutral,,,,,,
,its offcial ravindra jadeja ruled out with injury shahbaz ahmed saurabh kumar called replacement test,0,Neutral,,,,,,
,kuldeep sen amp shahbaz ahmed have been named replacements for yash dayal amp ravindra jadeja for the upcoming,0,Neutral,,,,,,
,thirdcricket shahbaz ahmed will replace ravindra jadeja odis for the bangladesh tour espncricinfo cricket crickettwitter,0,Neutral,,,,,,
,shahbaz ahmed will replace ravindra jadeja odis for the bangladesh tour espncricinfo cricket crickettwitter jadeja teamindia,0,Neutral,,,,,,
,ravindra jadeja will not available for the upcoming threematch odi series bangladesh banvind teamindia,0.4,Positive,,,,,,
,update ravindra jadeja set miss match odi series and match test series against bangladesh which schedul,0,Neutral,,,,,,
,sportstak ravindra jadeja likely miss the bangladesh tour due prolonged injury selectors eye suryakumar for tests,-0.0625,Negative,,,,,,
,breaking news surya kumar yadav could get chance test series against bangladesh replacing ravindra jadeja,0,Neutral,,,,,,
,cricinformer suryakumar yadav could get place test series against bangladesh replacement ravindra jadeja teamindia sury,0,Neutral,,,,,,
,suryakumar yadav could get place test series against bangladesh replacement ravindra jadeja teamindia,0,Neutral,,,,,,
,ravindra jadeja likely miss the bangladesh tour due prolonged injury selectors eye suryakumar for tests,-0.0625,Negative,,,,,,
,suryakumar yadav could get place the test series against bangladesh replacing ravindra jadeja reported,0,Neutral,,,,,,
,suryakumar yadav could get place the test series against bangladesh replacing ravindra jadeja reported pti suryakumaryadav,0,Neutral,,,,,,
,jaddu set miss test matches against bangladesh who you think should replace ravindra jadeja jadeja,0,Neutral,,,,,,
,indianjadeja08 crickettwitter indvsnz ravindra jadeja eden park odi total match played total run fifty highest,0,Neutral,,,,,,
,krunal pandya may got attitude problem but the best replacement ravindra jadeja can play slogger,1,Positive,,,,,,
,indianjadeja08 crickettwitter indvsnz ravindra jadeja eden park odi total match played total run fifty highest,0,Neutral,,,,,,
,bcci icc imjadeja ravindra jadeja campaigning for bjp wearing indias jersey bcci should ashamed,0,Neutral,,,,,,
,mahesh43800789 bcci ravindra jadeja should ban,0,Neutral,,,,,,
,bcci ravindra jadeja should ban,0,Neutral,,,,,,
,saurabh kumar likely replace ravindra jadeja for the test series against bangladesh saurabhkumar,0,Neutral,,,,,,
,insidesportind ravindra jadeja ruled out bangladesh test series saurabh kumar and suryakumar yadav standby indvsban ravin,0,Neutral,,,,,,
,ravindra jadeja ruled out bangladesh test series saurabh kumar and suryakumar yadav standby indvsban,0,Neutral,,,,,,
,,,,,,,,,
rahuldravid,cricketracker ravi shastri raises question over current indian coaching staff taking breaks ravishastri rahuldravid indiancrick,0,Neutral,Pepsi,18-11-2022,180.2100067,181.3300018,PEP,1.1199951
,cricketracker ravi shastri questions rahul dravids rest from the new zealand series ravishastri rahuldravid,0.136363636,Positive,Kissan,21-11-2022,182.2700043,184.8200073,PEP,2.550003
,teamindia updates rohitsharma dineshkarthik rahuldravid hardikpandya viratkohli indvsnz,0,Neutral,Castrol,22-11-2022,185.8099976,184.8399963,PEP,-0.9700013
